sample_id,status,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,recovery,purity,productivity_mol_h_kg,energy_kJ_kgCO2
89,success,0.975857137,0.623678031,1.710966341,54.43517381,14.80659751,20.18933152,0.438436836,0.887092645,0.301030034,1630.336585
90,success,0.556336391,0.371132519,1.096399714,49.28196717,9.719516173,22.74314675,0.805042542,0.738584569,0.293762911,1007.863125
91,success,0.744836435,0.49361066,1.913780746,45.93288238,6.058769883,21.11967912,0.845357871,0.795057367,0.406899734,1188.19693
92,success,0.603384257,0.589811675,1.577006939,49.40446363,13.95678031,22.68537156,0.680297571,0.848776286,0.274675399,1402.088849
93,success,0.843895258,0.720937965,1.984673574,47.0056823,12.45651012,19.25136337,0.525815285,0.8841641,0.304614173,1684.362061
94,success,0.884219734,0.714609518,1.76983367,53.20499572,7.727872654,21.37224823,0.460524814,0.894708064,0.273952327,1837.273395
95,success,0.789146031,0.464552009,1.833328264,53.27763831,5.054606146,23.37051067,0.843478019,0.814245498,0.431857133,1118.556942
96,success,0.723126849,0.560659477,1.617262645,38.75811625,11.53580826,19.73486705,0.707945946,0.798191664,0.334110747,1234.371023
97,success,0.918831227,0.643019592,1.087356864,44.32517934,6.374817021,21.9591552,0.276071735,0.840115397,0.16084674,2276.86516
98,success,0.513368026,0.803419247,1.620189455,43.68302282,11.97301513,21.75063252,0.485753139,0.875908753,0.162935342,2354.996103
99,success,0.828789035,0.43490735,1.899978769,46.54763943,6.074954406,20.32491097,0.846672515,0.781220825,0.460000427,1080.034354
100,success,0.849603398,0.805335453,1.90184804,46.86501417,13.59828505,19.41651851,0.378784555,0.897858948,0.22136056,2245.459441
101,success,0.69921042,0.502534971,1.408182623,51.00907043,12.16848873,24.27456169,0.695595557,0.827482832,0.319296498,1177.807043
102,success,0.54326961,0.386621034,1.108801953,40.52724569,11.83115734,24.77306184,0.836576124,0.696872097,0.280357808,1008.196478
103,success,0.571234025,0.637083724,1.612102609,47.83591289,6.000977483,24.0626766,0.744926798,0.842107006,0.26724498,1527.832004
104,success,0.654189681,0.416239459,1.05929713,42.92599059,8.065141828,20.7178149,0.694830142,0.743468658,0.293724799,1054.492069
105,success,0.688416534,0.627552851,1.596612655,51.67743467,13.23226388,23.91371992,0.595489632,0.869815588,0.272235384,1502.571642
106,success,0.635963411,0.451648459,1.480554262,47.79561592,11.84900954,23.97883281,0.815576321,0.785207708,0.336183889,1101.307638
107,success,0.559687008,0.500217248,1.506784767,41.68859765,6.888904649,18.94157397,0.805451295,0.764357838,0.29473395,1285.927667
108,success,0.588470956,0.639515481,1.814356873,48.99327765,8.107669889,16.75424283,0.673942891,0.858712465,0.27864252,1621.309154
109,success,0.965766098,0.762040878,1.93861669,43.10931115,7.774000094,21.18957988,0.530407519,0.877096462,0.328641206,1646.828223
110,success,0.885760778,0.695954454,1.471067584,46.78392202,7.003516482,24.63564798,0.472191033,0.868348062,0.26068022,1672.688268
111,success,0.72190607,0.667517127,1.329347427,46.58296841,8.970088058,18.69005043,0.376537753,0.861005935,0.184832359,2054.382912
112,success,0.710031858,0.653813495,1.496659567,38.63277996,6.465150817,24.25059749,0.689891009,0.814871006,0.289477393,1388.322601
113,success,0.715074269,0.390997266,1.0662854,36.56056888,10.27374817,23.9488162,0.75600679,0.696529396,0.325048542,942.8224474
114,success,0.505329936,0.446194119,1.486326057,49.72991459,12.97649989,22.32501857,0.848272276,0.778732689,0.28726303,1201.196415
115,success,0.567633865,0.456041752,1.935412289,54.1978695,13.29330734,20.35947065,0.871377074,0.810285373,0.345313397,1237.220993
116,success,0.992013312,0.447021321,1.675745643,48.05871069,9.837631349,23.56941691,0.735913503,0.810537855,0.471473465,1021.553813
117,success,0.860778157,0.77600858,1.458867881,54.08472402,8.039462952,24.38286325,0.251273341,0.902208856,0.141150959,3076.305758
118,success,0.782966507,0.526447865,1.279998599,47.01200158,11.72553864,20.37562533,0.536054358,0.825439704,0.283175695,1314.688225
119,success,0.518885179,0.544346223,1.627183742,51.42885398,10.35401276,24.29257328,0.817637041,0.825080046,0.276730861,1385.101202
120,success,0.802082588,0.65428585,1.714515828,51.70359137,8.74955937,23.93243205,0.594131147,0.875935768,0.310233764,1501.555963
121,success,0.734298772,0.561692186,1.191953171,39.82131846,11.89343894,17.40162016,0.453794598,0.803748824,0.226570109,1509.813194
122,success,0.752111164,0.457752764,1.326589719,53.46969856,9.193444142,17.60040791,0.619555684,0.823021383,0.330592618,1179.351948
123,success,0.986344651,0.691574845,1.966204308,37.7436588,10.68901935,15.98007788,0.532005283,0.848802533,0.358548746,1502.886466
124,success,0.835475669,0.657222311,1.689323822,45.83818415,8.139012266,19.11992484,0.552137987,0.86117388,0.309548319,1526.579892
125,success,0.683955641,0.359865792,1.095937744,53.44452444,12.31455903,19.55283276,0.678707182,0.77343302,0.32515722,991.0316413
126,success,0.942585742,0.522740544,1.080661271,40.12175465,10.24513668,22.85727343,0.455610585,0.790358038,0.268436988,1326.674994
127,success,0.540560086,0.524937549,1.470394943,35.07846843,13.44068434,23.23549149,0.818149107,0.736761809,0.271754407,1236.194284
128,success,0.568165112,0.849847671,1.978401612,46.88828209,13.62113693,23.0515707,0.51779079,0.897279523,0.193591042,2339.618589
129,success,0.814172148,0.422318372,1.433999037,52.48553011,6.561971048,24.4233275,0.776356987,0.79811043,0.406332418,1018.17734
130,success,0.933833102,0.781586003,1.314238015,35.00182795,11.33359069,17.56031205,0.20954152,0.839923841,0.128948879,3087.082717
131,success,0.723335623,0.41953861,1.968345741,35.39006077,11.69187961,20.90888574,0.881669256,0.707161157,0.401316071,1097.999777
132,success,0.761812261,0.513160492,1.944698,52.18500464,11.25515884,24.00369912,0.804111597,0.837928146,0.403864993,1181.518624
133,success,0.906486496,0.533770493,1.072709706,50.37792918,8.278253467,19.59526497,0.333898241,0.833593841,0.206173978,1781.77996
134,success,0.734660017,0.649364549,1.771138696,47.84381667,9.618932133,16.92418501,0.572585992,0.866153176,0.295293461,1581.728122
135,success,0.812712074,0.715936084,1.205122773,35.86420006,5.235794191,18.64206082,0.328528005,0.824482711,0.166919732,2220.643335
136,success,0.506294326,0.706759384,1.192931266,41.66578666,12.32431401,22.45650387,0.409641397,0.845435705,0.133106665,2245.112766
137,success,0.741179407,0.715584751,1.645595328,53.48255414,6.811980238,21.57452176,0.472439171,0.891577182,0.234349684,1940.258102
138,success,0.671276006,0.500682602,1.798913764,41.12123849,5.003255606,18.06365827,0.830261587,0.768429988,0.363939988,1257.131264
139,success,0.864006916,0.592782062,1.776788342,37.51521198,13.88472947,15.84182902,0.590010095,0.819220129,0.35410912,1312.606209
140,success,0.894803681,0.557421109,1.963967074,41.85014104,11.7604999,21.13684186,0.733586595,0.82353318,0.427829318,1177.813315
141,success,0.552185165,0.414873593,1.104690916,52.4727204,9.304525414,22.25495118,0.744017073,0.779925277,0.274465288,1099.714923
142,success,0.959230187,0.485999126,1.310114362,49.34495578,11.52620202,24.47447575,0.56805829,0.825229539,0.353169314,1157.029696
143,success,0.674334652,0.446505386,1.360148023,39.71119553,5.899053449,20.75233548,0.803576654,0.735056772,0.338437834,1097.530935
144,success,0.618448704,0.570857369,1.44741202,50.95734277,11.57339929,19.07112834,0.599742246,0.849783029,0.258284748,1460.704389
145,success,0.894156912,0.666964077,1.67750542,53.57049902,11.57688397,18.15077464,0.399553378,0.889659836,0.253914259,1891.340392
146,success,0.54083073,0.783909783,1.619686003,44.91804291,7.934538791,17.19846905,0.427977685,0.877613962,0.158697836,2569.405635
147,success,0.64624555,0.428481071,1.744686368,43.16071929,13.25411874,21.5404948,0.861427391,0.754535484,0.366100839,1099.105756
148,success,0.517249687,0.480820891,1.306226819,40.5607958,9.749446534,17.04258989,0.744558456,0.755597875,0.261418639,1256.394933
149,success,0.715776231,0.702158659,1.324816446,38.95599619,14.9942609,15.51886556,0.277690016,0.842809498,0.140273686,2533.755222
150,success,0.896657105,0.351433254,1.321026949,38.62140375,6.699260073,20.02991798,0.779435086,0.704233355,0.44044341,915.5939307
151,success,0.875535704,0.558724879,1.980598997,54.84974851,11.45726113,17.93998537,0.643110209,0.871908127,0.402718198,1310.141063
152,success,0.93210372,0.599938181,1.490802631,53.03085708,6.906390515,22.52252448,0.507778902,0.867878129,0.31262991,1463.576315
153,success,0.653269138,0.706459947,1.337475868,47.47776393,11.26380319,17.81046867,0.293098875,0.873030857,0.13351561,2723.441219
154,success,0.745321868,0.710508004,1.567384625,38.64022594,13.28844082,21.90989037,0.53757438,0.844349331,0.256060956,1576.369008
155,success,0.563380244,0.757041619,1.394121861,43.03901486,7.630780118,18.81189647,0.384781928,0.864415112,0.143658726,2542.030933
156,success,0.584791976,0.659789829,1.459061915,37.13518974,11.38905859,17.1683018,0.563330248,0.817230801,0.221128204,1641.370126
157,success,0.605100008,0.449793931,1.574720446,53.81171464,5.125408369,24.33342865,0.870711591,0.791162547,0.3388722,1180.252997
158,success,0.592425029,0.767726368,1.523212721,42.52891776,6.148008815,24.3623428,0.579304396,0.859189086,0.207847076,1901.06717
159,success,0.77495623,0.442452278,1.057842076,48.74943293,11.16452015,18.32726909,0.492539887,0.796339375,0.265612125,1255.988303
160,success,0.743657025,0.536628847,1.981770619,39.80834066,12.63274259,20.57842548,0.801869321,0.796100313,0.389175952,1197.838946
161,success,0.869299322,0.496096705,1.355026765,36.07489901,14.96015332,20.83515256,0.616323713,0.770787919,0.345728248,1100.292505
162,success,0.827643196,0.704541389,1.099638076,42.81229145,11.54931733,22.21812138,0.190898458,0.84995253,0.101920373,3333.420511
163,success,0.61477193,0.499838665,1.055793866,36.06182937,14.85139641,18.30811202,0.539090771,0.753330687,0.221515193,1278.303755
164,success,0.507937488,0.587669825,1.062588918,41.31398681,9.342050786,16.65425639,0.419010949,0.808869578,0.145553393,1950.077925
165,success,0.724238756,0.375224305,1.103625179,54.51625565,5.609954695,16.82330092,0.656075963,0.780661492,0.337388923,1039.909235
166,success,0.929083996,0.423581729,1.318983565,51.24873193,14.11435602,21.94349739,0.599355312,0.813206169,0.378845264,1066.555754
167,success,0.993264586,0.412152513,1.793504366,45.76325504,6.143062968,20.39397078,0.795208428,0.782124604,0.515303489,1002.666938
168,success,0.726872773,0.723537542,1.529159737,50.11532876,13.49849513,21.30195826,0.37102957,0.887599927,0.183597591,2216.19498
169,success,0.587930134,0.706672238,1.256387544,50.10519325,14.00442028,23.27370561,0.309832396,0.87944796,0.121446257,2697.934166
170,success,0.581342929,0.366112047,1.036684607,44.76871405,13.52298534,19.37473728,0.722569399,0.728670644,0.28649844,988.7008881
171,success,0.77874384,0.569024503,1.630914298,51.99358083,12.69215029,23.86754793,0.643761216,0.858352509,0.332782319,1298.775502
172,success,0.509877033,0.408341034,1.032590185,53.37716029,12.70958616,22.78308001,0.718407389,0.782040547,0.24753308,1108.863626
173,success,0.957606211,0.391671047,1.434979321,46.52475058,12.4407307,21.58501642,0.695082673,0.782549778,0.442782046,967.5792691
174,success,0.625530532,0.392986508,1.030163424,40.76867104,6.700028852,21.49576624,0.757350481,0.710027802,0.296322304,1008.791468
175,success,0.886546783,0.447362371,1.954295598,41.78242741,14.54663316,21.5641293,0.8004649,0.786591336,0.4663521,1035.356255
176,success,0.733765198,0.426322458,1.031088696,39.33602566,8.099870572,16.89777785,0.578635074,0.738732677,0.284490381,1127.476692
177,success,0.98336875,0.687205618,1.478463519,41.80048218,7.307549966,23.63528223,0.484078945,0.85112878,0.292031036,1542.83408
178,success,0.651433961,0.359233297,1.102143925,45.71953692,9.174532373,20.88530339,0.768165877,0.726666306,0.329410011,958.5586885
179,success,0.969054341,0.718371931,1.412665868,50.9241193,7.133535904,20.14236017,0.265103163,0.88533116,0.173321588,2607.813465
180,success,0.687545244,0.455649546,1.514481364,51.47353427,8.004332418,22.17520862,0.794901575,0.803461861,0.361771577,1114.331836
181,success,0.73612961,0.567593087,1.368739285,42.27116025,6.501602836,17.42195613,0.581452974,0.814765115,0.28658923,1379.062091
182,success,0.636159718,0.521163155,1.156498832,52.23780709,9.587126167,22.03754315,0.554712433,0.833397196,0.236410633,1388.761553
183,success,0.700720002,0.493956429,1.163380092,44.08560913,14.26764862,17.98422961,0.515557238,0.800089245,0.250949084,1309.693407
184,success,0.623632889,0.481332705,1.195382556,43.12732628,12.16020241,23.29997678,0.700856387,0.778330739,0.279427205,1139.194613
185,success,0.635134913,0.816313367,1.676567226,47.51516962,7.123821278,15.5013362,0.30756774,0.894760754,0.138286128,3211.817201
186,success,0.719017591,0.770700171,1.906581748,52.81727216,12.99235417,20.33822229,0.432273221,0.904949163,0.215764407,2218.680121
187,success,0.668713349,0.534170598,1.808154853,45.20241491,11.18060862,18.25877636,0.7639399,0.816507416,0.350673066,1261.194038
188,success,0.667485007,0.463266657,1.160990906,44.8656467,9.692776437,22.14993122,0.676304212,0.77980285,0.291769383,1124.637596
189,success,0.750326999,0.686233406,1.163619272,47.26824511,8.387617852,21.55190554,0.260197721,0.863063369,0.127891284,2737.643523
190,success,0.830600581,0.614142394,1.616653354,45.35481664,5.655215453,19.14169024,0.609103747,0.84489352,0.334301039,1392.492926
191,success,0.608795163,0.722104782,1.872150145,36.80059859,6.963593685,16.72907073,0.666496945,0.82852726,0.266758477,1729.845075
192,success,0.684311062,0.642193234,1.428927934,38.7459084,10.33294588,18.14202815,0.539776994,0.823312227,0.245072795,1551.305616
193,success,0.801096184,0.664437983,1.663630977,44.52715043,12.37954451,18.0171348,0.498547367,0.861396232,0.27565854,1618.497641
194,success,0.606769676,0.403976231,1.636144893,44.26155396,5.808577893,15.73048543,0.855903438,0.733950959,0.359115684,1153.545961
195,success,0.731858793,0.43592624,1.614633989,44.49836875,11.88998689,19.73945675,0.791091534,0.777064915,0.389705988,1060.664962
196,success,0.507122206,0.602584483,1.29607524,38.53259691,9.043594701,24.28893692,0.730590673,0.784757588,0.222892362,1441.734901
197,success,0.952868573,0.518075576,1.907779964,54.68732857,11.50212785,20.06738362,0.663279175,0.861901708,0.440718825,1193.427627
198,success,0.822678545,0.460389134,1.437356278,40.64121633,11.0805547,22.13548763,0.729170091,0.771843735,0.381747488,1043.208282
199,success,0.631715856,0.625169083,1.107020433,51.21654446,10.91404941,17.25523555,0.224190305,0.861681902,0.100725189,3161.630564
200,success,0.738264692,0.511837587,1.069018217,51.46508074,12.73842509,23.8061582,0.454687993,0.831173118,0.222531211,1445.065309
201,success,0.668939275,0.395242525,1.979937467,44.78754041,10.64480653,16.44023359,0.873200848,0.748936317,0.409390574,1114.541542
202,success,0.985961,0.367494338,1.507650816,49.2328236,8.96495082,17.8886835,0.708942498,0.782536109,0.485855054,962.6308373
203,success,0.875225528,0.745422143,1.572642941,47.52202237,7.775277574,18.77320704,0.344600873,0.88389349,0.204612388,2261.492809
204,success,0.552523676,0.835404783,1.493277195,45.09900837,12.77932142,22.91727746,0.327020357,0.888038705,0.11762263,3110.496611
205,success,0.703895428,0.358256322,1.064276557,49.82497438,14.36169066,23.77211862,0.699217584,0.758483982,0.326379632,946.9297758
206,success,0.571364772,0.823546999,1.48978021,49.95036445,6.730234992,22.11719876,0.304403047,0.897134819,0.113689347,3445.755087
207,success,0.957186416,0.590217612,1.060775451,35.46267165,5.59989636,19.01526941,0.363421103,0.784496393,0.216060537,1686.685625
208,success,0.79533688,0.600074118,1.002685472,40.68349542,7.655286492,24.84158421,0.397433702,0.809760543,0.189737819,1666.921063
209,success,0.641520053,0.356890622,1.753949123,52.63893828,11.99636084,24.65070357,0.909819034,0.752253457,0.383962317,1041.861407
210,success,0.955586455,0.499421167,1.327713345,45.98329513,10.76203487,19.77498945,0.526355587,0.818057413,0.338953045,1232.251495
211,success,0.961444349,0.44963619,1.431146662,46.02921749,9.460780621,23.48448122,0.682835858,0.798509493,0.419184654,1032.453752
212,success,0.749095083,0.762636364,1.583962434,40.98158518,14.17810707,19.12818311,0.3893465,0.86779829,0.196795011,2088.549391
213,success,0.757024478,0.402124051,1.834818042,49.2905427,9.025369234,16.68597175,0.829861163,0.782929768,0.443881689,1058.941736
214,success,0.862956503,0.483124021,1.69232983,47.62734289,11.48676638,24.09777298,0.752948906,0.816833372,0.419466404,1079.233582
215,success,0.672275007,0.639344073,1.948643569,46.55869206,13.78129038,21.26137582,0.706829501,0.85682213,0.319305494,1438.234795
216,success,0.817026534,0.593930255,1.140034114,54.93795567,11.34038985,19.39448228,0.248240562,0.866040721,0.142585194,2532.563271
217,success,0.551996907,0.536064273,1.357691494,35.5536391,13.68184048,18.09411484,0.696640633,0.759703672,0.255537467,1278.959358
218,success,0.739712797,0.360717162,1.125530057,36.64481665,12.65903781,19.98912178,0.730743571,0.694134898,0.349507709,921.2892847
219,success,0.728254694,0.56638181,1.810136057,42.96456517,12.49534688,17.32115116,0.694770569,0.82594753,0.350366402,1288.516076
220,success,0.905522785,0.43085175,1.389229569,47.36049607,10.95690891,15.24229821,0.587258018,0.800928265,0.383110034,1116.232026
221,success,0.962127581,0.776935476,1.948351719,51.65518951,5.213288244,18.74514202,0.425524676,0.902947605,0.279811755,2032.818462
222,success,0.930837944,0.477348444,1.643843764,47.05965934,8.933326459,20.98660153,0.707590273,0.814931427,0.435362428,1085.390219
223,success,0.747538492,0.365661987,1.348709832,38.06086795,13.17413549,18.67862933,0.77365343,0.710853228,0.385142887,942.0229884
224,success,0.956272008,0.571564917,1.976905136,41.38817519,10.15706432,18.59964958,0.684869935,0.829572546,0.437339839,1216.399142
225,success,0.594760925,0.840879251,1.869550595,49.05303698,9.982428328,24.5619534,0.504587681,0.899130431,0.192591077,2354.304417
226,success,0.789468051,0.385932179,1.120197135,48.94401842,7.641493376,18.17583302,0.636705306,0.769708315,0.345730853,1031.669792
227,success,0.706609161,0.838764366,1.668560426,53.58442089,11.49005601,23.98277263,0.273012649,0.912736837,0.128097427,3410.457791
228,success,0.937511248,0.63529602,1.687619246,53.39425033,6.105031903,24.16555045,0.570191338,0.87748989,0.345464041,1437.275141
229,success,0.890240995,0.379313679,1.173387643,35.59111418,8.834737216,20.34865298,0.704322331,0.70357512,0.390793809,936.2019539
230,success,0.810897862,0.659610383,1.203090924,48.68962586,7.607652889,23.43778697,0.341803756,0.862381725,0.177835311,2080.381527
231,success,0.661417154,0.760645548,1.41308746,48.79694693,9.119710847,18.48611435,0.260832547,0.886889656,0.118841624,3256.382973
232,success,0.73550241,0.4554815,1.517229942,51.80423624,10.04342391,19.88914487,0.734804645,0.815040608,0.371619569,1110.112527
233,success,0.661509817,0.425258088,1.646348681,35.52486775,11.75148482,19.17130353,0.844038215,0.708849866,0.360993737,1082.392881
234,success,0.853877661,0.64908666,1.387837099,47.14656309,14.47821282,16.58541769,0.300980496,0.86396021,0.184019126,2200.968049
235,success,0.615323288,0.753130676,1.836140167,50.46526741,6.183690634,20.5461934,0.578242801,0.887075885,0.237275259,1978.152926
236,success,0.71042789,0.47837795,1.52198648,46.24835518,7.420323508,20.94321883,0.776483572,0.792921458,0.360580352,1136.556836
237,success,0.69334515,0.531054946,1.252630915,49.62889681,12.32687184,16.04399404,0.465309142,0.8361615,0.232871586,1526.942041
238,success,0.925831618,0.627231361,1.945491535,38.07366681,11.76733856,23.53032381,0.712095112,0.825789449,0.406974676,1227.817262
239,success,0.625052628,0.435505287,1.489444809,37.12024193,9.779483358,16.88344341,0.802830248,0.721791615,0.335306125,1115.695303
240,success,0.741829451,0.427235593,1.665122508,39.50413366,13.1580026,19.54059849,0.807360846,0.749762052,0.396966215,1038.672541
241,success,0.725821304,0.382630001,1.615294645,49.69166235,10.93559514,19.66703481,0.828962015,0.771827593,0.412842649,1008.211475
242,success,0.538709092,0.415070375,1.123467352,40.01950156,14.28714624,15.07231116,0.675662269,0.73287694,0.258908409,1115.185941
243,success,0.979463665,0.441830543,1.74923218,35.33692019,5.013237519,18.72248602,0.793403906,0.736184385,0.482367966,1040.232738
244,success,0.536651959,0.644498238,1.291411766,44.07613579,7.820288954,16.2697433,0.46235992,0.84102901,0.171663682,1990.687909
245,success,0.663782896,0.559851189,1.131025476,49.97452519,6.581137579,15.0236753,0.371952047,0.839903826,0.177271286,1927.307743
246,success,0.622592629,0.363351087,1.174623363,50.77608691,10.78579667,21.08862698,0.78212604,0.753612114,0.329597603,979.8373552
247,success,0.752666965,0.510188353,1.795971127,41.6759639,8.26828382,21.24938215,0.811255699,0.786949714,0.389261921,1170.357865
248,success,0.942276873,0.752704356,1.800099423,51.40799328,13.61404437,20.90162678,0.355533525,0.901056825,0.230379506,2172.531848
249,success,0.547412183,0.766373742,1.275016582,43.7153691,13.17554384,20.57034285,0.258920704,0.869994035,0.094596828,3405.168021
250,success,0.906243924,0.5149891,1.106596845,43.90276522,9.18118386,21.26607044,0.452171238,0.804911738,0.265868659,1367.149874
251,success,0.582957827,0.794495043,1.364816267,42.89763645,6.658339659,18.7608933,0.289556408,0.87106303,0.111269302,3287.910863
252,success,0.705831215,0.515832157,1.983936212,46.30074807,13.68570531,19.82689742,0.798488308,0.819279254,0.384932012,1205.594132
253,success,0.715482269,0.420699487,1.161145184,51.07561108,11.40280527,16.40215741,0.581573045,0.797991335,0.299502232,1153.293724
254,success,0.951235872,0.518441922,1.385197801,39.00941222,7.409471859,20.85348228,0.622773313,0.788949969,0.371460955,1146.774949
255,success,0.69406327,0.517375767,1.269289545,51.33649957,12.11489618,24.66742142,0.616846638,0.833106746,0.280146855,1253.414599
256,success,0.500403131,0.428965554,1.667609606,52.71496245,9.681221264,16.38741019,0.859176661,0.781749848,0.309429486,1258.031468
257,success,0.803244209,0.397531254,1.261081246,47.70090153,11.68196154,24.24944512,0.724814153,0.774280655,0.37566288,972.9452606
258,success,0.941727018,0.68165033,1.788814086,52.09787123,8.334291046,17.09724671,0.434587836,0.889056976,0.289895333,1805.046269
259,success,0.899159873,0.549627731,1.365906778,52.22406893,8.9544852,24.07776204,0.536276325,0.851205403,0.314438093,1327.470623
260,success,0.709151215,0.443108858,1.686226623,45.22722542,6.653836499,20.52861203,0.844053155,0.767881445,0.389724654,1115.832883
261,success,0.966377506,0.673320817,1.417958949,50.18970984,5.801449584,22.16567279,0.387621262,0.874415333,0.24386186,1851.594228
262,success,0.644333566,0.575056037,1.208002484,41.89954835,6.052231054,23.02656057,0.633531553,0.803446334,0.25060796,1356.612624
263,success,0.841259777,0.624786934,1.333023948,44.72385444,11.02016837,23.42155479,0.474030434,0.845528845,0.255173305,1525.829334
264,success,0.613212012,0.382996056,1.755039273,45.79499715,8.134287765,21.35452873,0.904056359,0.722691833,0.360882793,1130.923232
265,success,0.83736555,0.417600948,1.239765226,49.56774505,5.976353569,20.48467693,0.673750822,0.78755164,0.374551285,1041.362906
266,success,0.509300874,0.368434618,1.113408592,46.62711515,5.190124355,22.9131768,0.865050676,0.700552379,0.277606614,1071.400902
267,success,0.501863089,0.652119741,1.45419349,36.37482404,13.27579107,23.70713562,0.721907778,0.795636797,0.222834571,1502.347474
268,success,0.732189882,0.572649694,1.098164232,51.35752657,14.89661893,21.50498091,0.321268,0.850969851,0.161379708,2010.258168
269,success,0.996699468,0.505618128,1.087796406,51.73572577,8.651531661,15.86739845,0.294251998,0.83094521,0.211056899,1880.01765
270,success,0.516029473,0.523940268,1.797976927,54.31303562,12.98995637,20.10637203,0.813997433,0.83566392,0.29390767,1385.018876
271,success,0.794640195,0.653359396,1.209298216,39.22827119,10.65396136,15.81917882,0.283456995,0.828083255,0.155405311,2323.156098
272,success,0.947919415,0.620949574,1.251903221,53.10684327,12.57293456,22.77096397,0.293319836,0.871321372,0.187620381,2135.315174
273,success,0.542746327,0.710756621,1.427224352,39.36267425,5.709990638,18.46799789,0.548573354,0.833721046,0.191924343,1939.661862
274,success,0.680401343,0.378722772,1.266164148,35.69698719,7.839418997,17.066629,0.793298421,0.684151605,0.352368371,995.0885981
275,success,0.729431551,0.436785368,1.529522586,48.9359254,10.33500028,17.15115717,0.738042604,0.798197875,0.37942486,1090.660038
276,success,0.561791017,0.506472839,1.002278743,35.17370847,10.4075702,20.20170211,0.606587345,0.738043891,0.214574475,1264.757218
277,success,0.96851447,0.674672378,1.861502916,50.14453157,10.92214691,24.58500965,0.554245055,0.882844023,0.347786947,1483.081753
278,success,0.949645564,0.514617177,1.189678672,48.46279667,9.59727751,17.22269795,0.391027922,0.827301992,0.260248517,1535.44448
279,success,0.859813276,0.788336902,1.700997651,53.06170899,9.295338041,20.85587423,0.306877655,0.905873551,0.179680585,2682.419447
280,success,0.8346382,0.437062591,1.354895026,39.18129265,7.670146891,18.82891104,0.710567019,0.751133922,0.384439273,1039.802174
281,success,0.752832583,0.47621874,1.962467992,44.39088693,14.51422797,17.30298776,0.781280394,0.804203279,0.413137063,1133.061335
282,success,0.832183332,0.506113745,1.988453605,37.11686846,8.54303945,19.97004446,0.819033785,0.768568519,0.430914133,1150.736312
283,success,0.875913686,0.669478912,1.469171311,48.25956174,11.42340562,21.81562623,0.407863489,0.871430129,0.2377461,1796.653496
284,success,0.821665083,0.417283883,1.617669466,39.39857226,9.471106498,21.32215284,0.817171761,0.741442217,0.424813253,1008.85095
285,success,0.60202748,0.566061656,1.472126711,53.93832555,5.481397906,18.56012616,0.658958992,0.850679177,0.274700787,1455.654056
286,success,0.89677078,0.461062922,1.881110805,50.73105064,12.83661516,19.3579849,0.734747679,0.830038895,0.458990836,1085.073184
287,success,0.988831393,0.519676216,1.328967853,50.53337922,14.15949853,18.68012836,0.417641177,0.8439085,0.291201449,1455.545334
288,success,0.511081695,0.527872013,1.4566718,51.1104617,5.292246121,19.82484795,0.778633589,0.815743719,0.267576758,1399.501875
289,success,0.693890782,0.737131361,1.762164226,41.81018086,13.13198431,23.73426558,0.608786567,0.861278728,0.268073736,1607.76682
290,success,0.506988445,0.361073162,1.150594921,42.88486327,10.41439197,22.71595342,0.866121559,0.686077949,0.279791505,1031.242379
291,success,0.790228279,0.545248425,1.990578555,48.64162719,7.792093185,20.53776955,0.78207837,0.835304179,0.411764211,1237.421106
292,success,0.828504358,0.73813724,1.655477983,43.59715982,5.138599892,20.46248033,0.514578021,0.867414734,0.272857369,1733.185983
293,success,0.572809042,0.407146891,1.985410235,53.76814053,7.893475494,15.80574616,0.892657282,0.777894316,0.369851784,1228.858003
294,success,0.681660327,0.787748787,1.475252907,41.21996859,9.78904322,23.84736811,0.452570988,0.865923952,0.191033611,2034.154324
295,success,0.907766837,0.646476466,1.877850873,49.36930085,12.79413983,19.96051213,0.544335,0.877210295,0.339893405,1490.16727
296,success,0.762137506,0.404765189,1.825464253,38.18302903,12.78332459,15.35200869,0.805038509,0.738965236,0.428486088,1043.891131
297,success,0.88175873,0.357354947,1.520987999,47.97802496,9.696939366,20.46942614,0.786213887,0.762978287,0.464961476,937.0123225
298,success,0.984442878,0.801206843,1.946421332,50.63885229,7.072088544,24.28439718,0.452925121,0.903402912,0.285182513,1937.76395
299,success,0.638683919,0.585796021,1.599631485,44.53249887,12.34496494,21.15865868,0.69800596,0.829097042,0.29527496,1343.745674
300,success,0.994245374,0.689176337,1.225387182,50.76116453,8.289713811,20.4551039,0.182902126,0.874820962,0.122737099,3382.841708
301,success,0.825758161,0.754038686,1.565461825,39.57416964,10.57688718,19.52809679,0.417406104,0.859362511,0.225437344,1915.050233
302,success,0.756082837,0.538331361,1.202982994,54.37010753,7.167849753,17.6183673,0.431362909,0.849827147,0.2304128,1618.052751
303,success,0.599597244,0.418304296,1.207607263,37.21536646,5.489780944,22.58400141,0.842749546,0.687845461,0.300354636,1081.656211
304,success,0.840998862,0.371897881,1.524912222,37.53292628,11.88120593,16.27884324,0.757879667,0.722949991,0.435677237,963.6787076
305,success,0.82445872,0.462672127,1.808752338,36.59469726,14.27983153,16.90327225,0.748332387,0.764522396,0.42083645,1072.200532
